,Headline,Type,Username,URL,User URL,Date,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,index,change1,change2,change3,change4,change5,change6,total_change
385,【ADGG】红白玫瑰（十六）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b53037b2,https://banzhujiang.lofter.com/,2022-04-16,12,12,12,12,12,12,12,385,0,0,0,0,0,0,0
386,【GGAD】爱与孤独（5）,text,司芊,https://cissy51358.lofter.com/post/73d3882e_2b52aea0d,https://cissy51358.lofter.com/,2022-04-16,1,1,1,1,1,1,1,386,0,0,0,0,0,0,0
387,None,img,高锥克山谷的萝莉   ⃒⃘⃤,https://gaozhuikeshangudeluoli.lofter.com/post/1f9724ff_2b52fca7a,https://gaozhuikeshangudeluoli.lofter.com/,2022-04-16,6,6,6,6,6,6,6,387,0,0,0,0,0,0,0
388,占tag致歉,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b52fa273,https://kw26597.lofter.com/,2022-04-16,23,23,23,23,23,23,23,388,0,0,0,0,0,0,0
389,三句话,text,Neville Jane Olanjeuf⃒⃘⃤,https://fanmaihuanghundewenrou.lofter.com/post/4bdd0961_2b52f233c,https://fanmaihuanghundewenrou.lofter.com/,2022-04-16,3,3,3,3,3,3,3,389,0,0,0,0,0,0,0
390,None,img,迁居既眠,https://ananjintianyezaibeiqiuqiuanpai.lofter.com/post/204765d5_2b52ed176,https://ananjintianyezaibeiqiuqiuanpai.lofter.com/,2022-04-16,18,18,18,18,18,18,18,390,0,0,0,0,0,0,0
391,[Fantastic Beasts/ADGG]Like a disease.,text,Escapism,https://ainsanguine.lofter.com/post/251a49_2b52e68e2,https://ainsanguine.lofter.com/,2022-04-15,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0
392,[Fantastic Beasts/ADGG]Lots of time,text,Escapism,https://ainsanguine.lofter.com/post/251a49_2b52e7834,https://ainsanguine.lofter.com/,2022-04-15,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0
393,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b52e493e,https://moinmoin150.lofter.com/,2022-04-15,5,5,5,5,5,5,5,393,0,0,0,0,0,0,0
394,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b52d88a4,https://andydufresne66959.lofter.com/,2022-04-15,12,12,12,12,12,12,12,394,0,0,0,0,0,0,0
395,【ADGG】邀约,text,茶某人,https://chamouren440.lofter.com/post/1fa0321f_2b52d6f01,https://chamouren440.lofter.com/,2022-04-15,4,4,4,4,4,4,4,395,0,0,0,0,0,0,0
396,【ADGG】红白玫瑰（十五）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b52d4ff2,https://banzhujiang.lofter.com/,2022-04-15,28,28,28,28,28,28,28,396,0,0,0,0,0,0,0
397,None,img,QwQ（XZ ekelhaft.）,https://qwq7955313.lofter.com/post/73b4e78b_2b52ccd70,https://qwq7955313.lofter.com/,2022-04-15,2,2,2,2,2,2,2,397,0,0,0,0,0,0,0
398,None,img,高锰酸钾,https://kkmia999.lofter.com/post/1d780b3f_2b52c1104,https://kkmia999.lofter.com/,2022-04-14,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0
399,【ADGG】红白玫瑰（十四）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b52ac727,https://banzhujiang.lofter.com/,2022-04-14,85,85,85,86,86,86,86,399,0,0,1,0,0,0,1
400,GGDM 飞鸟与荆棘 12,text,曲酒还行（我和毕设迟早要疯一个）,https://nishuidelanjing.lofter.com/post/1ee93689_2b52ac312,https://nishuidelanjing.lofter.com/,2022-04-14,8,8,8,8,8,8,8,400,0,0,0,0,0,0,0
401,练车11,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b52a8ace,https://moinmoin150.lofter.com/,2022-04-14,18,18,18,18,18,18,18,401,0,0,0,0,0,0,0
402,【GGAD】爱与孤独（4）,text,司芊,https://cissy51358.lofter.com/post/73d3882e_2b521c3a5,https://cissy51358.lofter.com/,2022-04-14,1,1,1,1,1,1,1,402,0,0,0,0,0,0,0
403,None,img,阅后即焚,https://lyfenghuiluzhuan1.lofter.com/post/1d40c748_2b529ae1d,https://lyfenghuiluzhuan1.lofter.com/,2022-04-13,43,43,43,43,43,43,43,403,0,0,0,0,0,0,0
404,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b529f0bf,https://zhonger84482.lofter.com/,2022-04-13,24,24,24,24,24,24,24,404,0,0,0,0,0,0,0
405,【ADGG】红白玫瑰 （十三）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b528caa1,https://banzhujiang.lofter.com/,2022-04-13,26,26,26,26,26,26,26,405,0,0,0,0,0,0,0
406,HP 救世主的舅舅,text,Omisoka Nenko,https://mochi52885.lofter.com/post/741625e5_2b527a2b8,https://mochi52885.lofter.com/,2022-04-12,1,1,1,1,1,1,1,406,0,0,0,0,0,0,0
407,HP 救世主的舅舅,text,Omisoka Nenko,https://mochi52885.lofter.com/post/741625e5_2b527e2c8,https://mochi52885.lofter.com/,2022-04-12,2,2,2,2,2,2,2,407,0,0,0,0,0,0,0
408,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b5276bc4,https://andydufresne66959.lofter.com/,2022-04-12,24,24,24,24,24,24,24,408,0,0,0,0,0,0,0
409,【ADGG】红白玫瑰（十二）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b526bc26,https://banzhujiang.lofter.com/,2022-04-12,29,29,29,29,29,29,29,409,0,0,0,0,0,0,0
410,灵车往事（预告）,text,挖坑不填真英雄,https://liuxu47795.lofter.com/post/31718543_2b526c634,https://liuxu47795.lofter.com/,2022-04-12,1,1,1,1,1,1,1,410,0,0,0,0,0,0,0
411,一个德国老男人的深夜emo（其实是我的。）,text,易伐檀,https://butingsifan.lofter.com/post/1f9cce2b_2b525a028,https://butingsifan.lofter.com/,2022-04-11,3,3,3,3,3,3,3,411,0,0,0,0,0,0,0
412,【GGAD/ADGG】 扫文推文整理合集(2022.5.14更新),text,初夏的风木,https://chuxiadefengmu.lofter.com/post/74443b56_2b524ab68,https://chuxiadefengmu.lofter.com/,2022-04-11,67,67,67,67,67,67,67,412,0,0,0,0,0,0,0
413,论怎样用女儿挽回老相好,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b52528e8,https://anna-tulanduo.lofter.com/,2022-04-11,4,4,4,4,4,4,4,413,0,0,0,0,0,0,0
414,None,img,在任何整活地区提到五丈原都将会被我暗杀,https://cnchazi.lofter.com/post/4b7686b9_2b52545fb,https://cnchazi.lofter.com/,2022-04-11,3,3,3,3,3,3,3,414,0,0,0,0,0,0,0
415,【ADGG】红白玫瑰（十一）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b524a884,https://banzhujiang.lofter.com/,2022-04-11,22,22,22,22,22,22,22,415,0,0,0,0,0,0,0
416,谁来爱我,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b52451ad,https://moinmoin150.lofter.com/,2022-04-11,9,9,9,9,9,9,9,416,0,0,0,0,0,0,0
417,【GG中心‖ADGG】For the future,text,秦胤,https://sushidelaopo.lofter.com/post/31a45e26_2b523cd82,https://sushidelaopo.lofter.com/,2022-04-11,5,5,5,5,5,5,5,417,0,0,0,0,0,0,0
418,None,img,阅后即焚,https://lyfenghuiluzhuan1.lofter.com/post/1d40c748_2b523ac9b,https://lyfenghuiluzhuan1.lofter.com/,2022-04-10,27,27,27,27,27,27,27,418,0,0,0,0,0,0,0
419,由电影里还有谁会爱你想到的同人文选段,text,瑶妹家的汤圆,https://yuanluoshenfu.lofter.com/post/1e2e0fc2_2b523853b,https://yuanluoshenfu.lofter.com/,2022-04-10,6,6,6,6,6,6,6,419,0,0,0,0,0,0,0
420,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b523665b,https://zhonger84482.lofter.com/,2022-04-10,22,22,22,22,22,22,22,420,0,0,0,0,0,0,0
421,【ADGG】红白玫瑰（十）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b522571f,https://banzhujiang.lofter.com/,2022-04-10,16,16,16,16,16,16,16,421,0,0,0,0,0,0,0
422,None,img,QwQ（XZ ekelhaft.）,https://qwq7955313.lofter.com/post/73b4e78b_2b5217f9c,https://qwq7955313.lofter.com/,2022-04-10,8,8,8,8,8,8,8,422,0,0,0,0,0,0,0
423,None,img,阿德加的天狼星,https://9359333868.lofter.com/post/4ba61b7f_2b5218680,https://9359333868.lofter.com/,2022-04-10,1,1,1,1,1,1,1,423,0,0,0,0,0,0,0
424,娇娇格林德沃在线心碎实录,text,阅后即焚,https://lyfenghuiluzhuan1.lofter.com/post/1d40c748_2b52107d2,https://lyfenghuiluzhuan1.lofter.com/,2022-04-09,11,11,11,11,12,12,12,424,0,0,0,1,0,0,1
425,HPⅠADGG 爱情的骗子盖勒特小姐,text,Omisoka Nenko,https://mochi52885.lofter.com/post/741625e5_2b520fd0a,https://mochi52885.lofter.com/,2022-04-09,7,7,7,7,7,7,7,425,0,0,0,0,0,0,0
426,None,img,我想吃頓飽飯,https://augustqingmo.lofter.com/post/1cca77b2_2b520d23e,https://augustqingmo.lofter.com/,2022-04-09,6,6,6,6,6,6,6,426,0,0,0,0,0,0,0
427,【观影体】藏在阴影中的误导（12）,text,淼淼的搞事天堂,https://miaomiaodegaoshitiantang.lofter.com/post/4bad53b2_2b52083dc,https://miaomiaodegaoshitiantang.lofter.com/,2022-04-09,51,51,51,51,51,51,51,427,0,0,0,0,0,0,0
428,戒指在哪里上吊,text,动物奶油蛋糕,https://lin030.lofter.com/post/1ccaccf9_2b520719c,https://lin030.lofter.com/,2022-04-09,2,2,2,2,2,2,2,428,0,0,0,0,0,0,0
429,None,img,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5207f6f,https://zhonger84482.lofter.com/,2022-04-09,26,26,26,26,26,26,26,429,0,0,0,0,0,0,0
430,【ADGG】红白玫瑰（九）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b51fd4a9,https://banzhujiang.lofter.com/,2022-04-09,14,14,14,14,14,14,14,430,0,0,0,0,0,0,0
431,《LEAVE》（纽特视角 ）,text,车厘,https://23391965.lofter.com/post/2050634d_2b51fb89a,https://23391965.lofter.com/,2022-04-09,2,2,2,2,2,2,2,431,0,0,0,0,0,0,0
432,None,img,高锥克山谷的萝莉   ⃒⃘⃤,https://gaozhuikeshangudeluoli.lofter.com/post/1f9724ff_2b51eff60,https://gaozhuikeshangudeluoli.lofter.com/,2022-04-09,7,7,7,7,7,7,7,432,0,0,0,0,0,0,0
433,谁来爱你,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b51f14b4,https://moinmoin150.lofter.com/,2022-04-09,12,12,12,12,12,12,12,433,0,0,0,0,0,0,0
434,None,img,H桑,https://1617923464.lofter.com/post/1d0c9020_2b51ee322,https://1617923464.lofter.com/,2022-04-09,15,15,15,15,15,15,15,434,0,0,0,0,0,0,0
435,【GG中心‖ADGG】For the future,text,秦胤,https://sushidelaopo.lofter.com/post/31a45e26_2b51e61c1,https://sushidelaopo.lofter.com/,2022-04-08,3,3,3,3,3,3,3,435,0,0,0,0,0,0,0
436,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b51e3cf2,https://andydufresne66959.lofter.com/,2022-04-08,18,18,18,18,18,18,18,436,0,0,0,0,0,0,0
437,None,img,X团,https://xtuan578.lofter.com/post/20475d0a_2b51e2601,https://xtuan578.lofter.com/,2022-04-08,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0
438,【神奇动物去哪里】（part 3）,text,廿七（暂时下线）,https://kongyuanyeyan.lofter.com/post/1ea0b290_2b51dae8b,https://kongyuanyeyan.lofter.com/,2022-04-08,5,5,5,5,5,5,5,438,0,0,0,0,0,0,0
439,None,img,阿德加的天狼星,https://9359333868.lofter.com/post/4ba61b7f_2b51b38ef,https://9359333868.lofter.com/,2022-04-08,7,7,7,7,7,7,7,439,0,0,0,0,0,0,0
440,【ADGG】红白玫瑰（八）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b51d3e87,https://banzhujiang.lofter.com/,2022-04-08,25,25,25,25,25,25,25,440,0,0,0,0,0,0,0
441,没错，又是碎碎念,text,车厘,https://23391965.lofter.com/post/2050634d_2b51d39a2,https://23391965.lofter.com/,2022-04-08,2,2,2,2,2,2,2,441,0,0,0,0,0,0,0
442,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b51c97f0,https://moinmoin150.lofter.com/,2022-04-08,53,54,54,54,54,54,54,442,1,0,0,0,0,0,1
443,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b51bae22,https://zhonger84482.lofter.com/,2022-04-07,18,18,18,18,18,18,18,443,0,0,0,0,0,0,0
444,【ADGG】红白玫瑰（七）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b51aacbd,https://banzhujiang.lofter.com/,2022-04-07,10,10,10,10,10,10,10,444,0,0,0,0,0,0,0
445,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b51ad631,https://moinmoin150.lofter.com/,2022-04-07,4,4,4,4,4,4,4,445,0,0,0,0,0,0,0
446,【ggad/adgg】破碎家庭难圆实录 （完结）,text,TWLUNA,https://ichwhite.lofter.com/post/31d4be8f_2b51a5e1a,https://ichwhite.lofter.com/,2022-04-07,13,13,13,13,13,13,13,446,0,0,0,0,0,0,0
447,adgg 翼,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b51a19bf,https://kw26597.lofter.com/,2022-04-07,12,12,12,12,12,12,12,447,0,0,0,0,0,0,0
448,【ADGG】红白玫瑰（六）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b518b6d0,https://banzhujiang.lofter.com/,2022-04-06,7,7,7,7,7,7,7,448,0,0,0,0,0,0,0
449,A Little Death,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5185633,https://moinmoin150.lofter.com/,2022-04-06,11,11,11,11,11,11,11,449,0,0,0,0,0,0,0
450,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b5153f21,https://andydufresne66959.lofter.com/,2022-04-05,20,20,20,20,20,20,20,450,0,0,0,0,0,0,0
451,【ADGG】红白玫瑰（五）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b516bfbc,https://banzhujiang.lofter.com/,2022-04-05,14,14,14,14,14,14,14,451,0,0,0,0,0,0,0
452,漫长的告别,text,霍尔,https://hallspin.lofter.com/post/31026cc4_2b51693be,https://hallspin.lofter.com/,2022-04-05,29,29,29,29,29,29,29,452,0,0,0,0,0,0,0
453,【ADGG】红白玫瑰（四）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b515b4df,https://banzhujiang.lofter.com/,2022-04-05,10,10,10,10,10,10,10,453,0,0,0,0,0,0,0
454,【ggad／adgg】伴我同行（序）,text,良烨(刀糖手随时切换),https://sunyiqiantonystark.lofter.com/post/318c314e_2b51540e6,https://sunyiqiantonystark.lofter.com/,2022-04-05,7,7,7,7,7,7,7,454,0,0,0,0,0,0,0
455,【ADGG】红白玫瑰（三）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b5143389,https://banzhujiang.lofter.com/,2022-04-04,16,16,16,16,16,16,16,455,0,0,0,0,0,0,0
456,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b513e3ee,https://zhonger84482.lofter.com/,2022-04-04,63,63,63,63,63,63,63,456,0,0,0,0,0,0,0
457,【ADGG】红白玫瑰,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b512f981,https://banzhujiang.lofter.com/,2022-04-04,4,4,4,4,4,4,4,457,0,0,0,0,0,0,0
458,《高塔以后》（老邓视角）,text,车厘,https://23391965.lofter.com/post/2050634d_2b5136b4e,https://23391965.lofter.com/,2022-04-04,2,2,2,2,2,2,2,458,0,0,0,0,0,0,0
459,【ADGG】红白玫瑰2,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b5110941,https://banzhujiang.lofter.com/,2022-04-04,9,9,9,9,9,9,9,459,0,0,0,0,0,0,0
460,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b5113d32,https://andydufresne66959.lofter.com/,2022-04-03,22,22,22,22,22,22,22,460,0,0,0,0,0,0,0
461,【ADGG】红白玫瑰（一）,text,沨森空响,https://banzhujiang.lofter.com/post/1f6abc7b_2b510abc2,https://banzhujiang.lofter.com/,2022-04-03,28,28,28,28,28,28,28,461,0,0,0,0,0,0,0
462,None,img,茶某人,https://chamouren440.lofter.com/post/1fa0321f_2b5106920,https://chamouren440.lofter.com/,2022-04-03,2,2,2,2,2,2,2,462,0,0,0,0,0,0,0
463,ADGG Auxiliary author,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b50f9c0f,https://kw26597.lofter.com/,2022-04-02,1,1,1,1,1,1,1,463,0,0,0,0,0,0,0
464,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b50f6ecd,https://zhonger84482.lofter.com/,2022-04-02,16,18,18,18,18,18,18,464,2,0,0,0,0,0,2
465,None,img,高锥克山谷的萝莉   ⃒⃘⃤,https://gaozhuikeshangudeluoli.lofter.com/post/1f9724ff_2b50f2028,https://gaozhuikeshangudeluoli.lofter.com/,2022-04-02,2,2,2,2,2,2,2,465,0,0,0,0,0,0,0
466,None,img,纽特是我妈,https://tong780059.lofter.com/post/4d1abc3e_2b50cb2bd,https://tong780059.lofter.com/,2022-04-01,33,33,33,33,33,33,33,466,0,0,0,0,0,0,0
467,［ADGG］盖勒特，别离开我,text,Heloise.Grindelwald,https://yunju64466.lofter.com/post/31998fa4_2b50c85cb,https://yunju64466.lofter.com/,2022-04-01,18,18,18,18,18,18,18,467,0,0,0,0,0,0,0
468,None,img,石墨烯米露,https://toyboys.lofter.com/post/1d4dae1f_2b50c958b,https://toyboys.lofter.com/,2022-04-01,1,1,1,1,1,1,1,468,0,0,0,0,0,0,0
469,None,img,阿德加的天狼星,https://9359333868.lofter.com/post/4ba61b7f_2b4fbbbe1,https://9359333868.lofter.com/,2022-04-01,2,2,2,2,2,2,2,469,0,0,0,0,0,0,0
470,【ggad/adgg】破碎家庭难圆实录9,text,TWLUNA,https://ichwhite.lofter.com/post/31d4be8f_2b50bb5e0,https://ichwhite.lofter.com/,2022-04-01,9,9,9,9,9,9,9,470,0,0,0,0,0,0,0
471,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b50b2b9d,https://zhonger84482.lofter.com/,2022-03-31,28,28,28,28,28,28,28,471,0,0,0,0,0,0,0
472,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b508946d,https://andydufresne66959.lofter.com/,2022-03-31,19,19,19,19,19,19,19,472,0,0,0,0,0,0,0
473,None,img,阿翎陛下,https://jianggeling.lofter.com/post/1d5e9a8b_2b509139c,https://jianggeling.lofter.com/,2022-03-30,1,1,1,1,1,1,1,473,0,0,0,0,0,0,0
474,［hp观影］终将聚首,text,Heloise.Grindelwald,https://yunju64466.lofter.com/post/31998fa4_2b50882b8,https://yunju64466.lofter.com/,2022-03-30,9,9,9,9,9,9,9,474,0,0,0,0,0,0,0
475,【ggad/adgg】破碎家庭难圆实录 8,text,TWLUNA,https://ichwhite.lofter.com/post/31d4be8f_2b5080152,https://ichwhite.lofter.com/,2022-03-30,20,20,20,20,20,20,20,475,0,0,0,0,0,0,0
476,【ADgg】练车10,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b507c1e7,https://moinmoin150.lofter.com/,2022-03-30,10,10,10,10,10,10,10,476,0,0,0,0,0,0,0
477,关于ggad大战的一些小想法,text,司芊,https://cissy51358.lofter.com/post/73d3882e_2b507f57b,https://cissy51358.lofter.com/,2022-03-30,2,2,2,2,2,2,2,477,0,0,0,0,0,0,0
478,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b503723c,https://andydufresne66959.lofter.com/,2022-03-29,15,15,15,15,15,15,15,478,0,0,0,0,0,0,0
479,None,img,秋见遗憾.,https://guanzhuang98255.lofter.com/post/4c982a69_2b505997e,https://guanzhuang98255.lofter.com/,2022-03-29,56,56,56,56,56,56,56,479,0,0,0,0,0,0,0
480,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5052ae9,https://zhonger84482.lofter.com/,2022-03-28,47,47,47,47,47,47,47,480,0,0,0,0,0,0,0
481,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b5007c3d,https://zhonger84482.lofter.com/,2022-03-26,28,28,28,28,28,28,28,481,0,0,0,0,0,0,0
482,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b4fe843a,https://andydufresne66959.lofter.com/,2022-03-26,20,20,20,20,20,20,20,482,0,0,0,0,0,0,0
483,救世主格林德沃番外：复婚,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b4ff0cac,https://moinmoin150.lofter.com/,2022-03-26,13,13,13,13,13,13,13,483,0,0,0,0,0,0,0
484,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4fdbe14,https://zhonger84482.lofter.com/,2022-03-25,32,32,32,32,32,32,32,484,0,0,0,0,0,0,0
485,仿生盖勒特会梦见电子阿不思吗（下）,text,TWLUNA,https://ichwhite.lofter.com/post/31d4be8f_2b4fd6cbc,https://ichwhite.lofter.com/,2022-03-25,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0
486,ADgg 三强争霸赛与愚人节“礼物”,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b4fd29f6,https://kw26597.lofter.com/,2022-03-25,8,8,8,8,8,8,8,486,0,0,0,0,0,0,0
487,球球adgg的文🤣,text,止昭,https://zhizhao13756.lofter.com/post/32177ce3_2b4fcbb3c,https://zhizhao13756.lofter.com/,2022-03-25,11,11,11,11,11,11,11,487,0,0,0,0,0,0,0
488,〖ADGG〗〖GG中心向〗至死不渝,text,楚阿米,https://chuzizhi.lofter.com/post/2023f526_2b4fc403b,https://chuzizhi.lofter.com/,2022-03-25,23,23,23,23,23,23,23,488,0,0,0,0,0,0,0
489,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b4fbade4,https://andydufresne66959.lofter.com/,2022-03-25,22,22,22,22,22,22,22,489,0,0,0,0,0,0,0
490,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4fb78dc,https://zhonger84482.lofter.com/,2022-03-24,18,18,18,18,18,18,18,490,0,0,0,0,0,0,0
491,【adgg】The Death of Rose,text,青崖山小龙女,https://andydufresne66959.lofter.com/post/31989391_2b4fac30c,https://andydufresne66959.lofter.com/,2022-03-24,18,18,18,18,18,18,18,491,0,0,0,0,0,0,0
492,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4f98ed0,https://zhonger84482.lofter.com/,2022-03-23,49,49,49,49,49,49,49,492,0,0,0,0,0,0,0
493,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4f785a8,https://zhonger84482.lofter.com/,2022-03-22,51,51,51,51,51,51,51,493,0,0,0,0,0,0,0
494,ad三次方gg 夏日,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b4f786c7,https://kw26597.lofter.com/,2022-03-22,12,12,12,12,12,12,12,494,0,0,0,0,0,0,0
495,ADGG/NSGG豆丁奶盖驯养指南 第一章（本章主adgg）,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b4f64023,https://kw26597.lofter.com/,2022-03-22,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0
496,allgg dissatisfaction 5～18,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b4f5cc04,https://kw26597.lofter.com/,2022-03-22,2,2,2,2,2,2,2,496,0,0,0,0,0,0,0
497,〖GGAD/ADGG〗就此长眠,text,楚阿米,https://chuzizhi.lofter.com/post/2023f526_2b4f5a8a5,https://chuzizhi.lofter.com/,2022-03-21,22,22,22,23,23,23,23,497,0,0,1,0,0,0,1
498,Iðunn,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4f58d1f,https://zhonger84482.lofter.com/,2022-03-21,35,35,35,35,35,35,35,498,0,0,0,0,0,0,0
499,记梦-先知、预视者与预言家,text,千•瓦（格林德沃是我老婆 回复请先看简介）,https://kw26597.lofter.com/post/4b98fd4b_2b4f4acfc,https://kw26597.lofter.com/,2022-03-21,1,1,1,1,1,1,1,499,0,0,0,0,0,0,0
500,Speculum imaginis,text,金蝉加得,https://zhonger84482.lofter.com/post/4cc8f23d_2b4f38df3,https://zhonger84482.lofter.com/,2022-03-20,70,70,70,70,70,70,70,500,0,0,0,0,0,0,0
